ID_Ocorrencia,ID_Colaborador,Data_Ausencia,Tipo_Ausencia,Horas_Perdidas
cd180a82-4447-4eab-84ef-4324cc1b4157,31,2025-03-21,Atestado Médico,8.0
14348f62-6cac-428c-ba22-006515260718,31,2025-05-13,Atestado Médico,8.0
d284f54e-febe-40db-9a3a-61036e3c4532,31,2025-08-23,Falta Injustificada,8.0
523ae993-4b34-46bc-8ba4-35cc2e326567,31,2025-02-25,Atraso,1.7
a9320094-53f2-4f11-947f-65701a43db54,31,2025-11-30,Licença Paternidade/Maternidade,8.0
9a45693d-7227-490e-8e76-833a4baf0f5e,31,2024-04-08,Atestado Médico,8.0
b0946d2a-2aa9-4b43-ad15-f16fb7b8c1a5,32,2025-10-12,Falta Injustificada,8.0
0ad7c9a2-7277-46ec-99fe-fbbc71a3fad2,33,2023-10-31,Atestado Médico,8.0
5a4153b3-e95f-476c-9eba-c186ba108217,33,2024-11-14,Atestado Médico,8.0
46494296-6f58-42c3-bf86-cc319d66e815,33,2024-06-14,Atraso,6.8
f2a9dc8a-ca9e-4a62-bae3-114ba3b442bd,33,2024-10-14,Atestado Médico,8.0
a334058a-abd2-4512-9335-e5db0eaf04b5,33,2024-11-18,Atestado Médico,8.0
cd14a03e-8359-4af6-9d01-f55f67fd64c4,33,2023-01-31,Atestado Médico,8.0
f3ea0184-28f4-43ce-aded-da80bff9507d,33,2024-04-21,Atestado Médico,8.0
9b89e5cb-d942-444c-a48d-31ec07f8d4f0,33,2024-12-11,Atestado Médico,8.0
08e895d7-702c-4821-8804-0fb7ad973b67,33,2024-04-21,Atestado Médico,8.0
c74cc890-3c6a-4174-9136-34a520509c62,33,2026-04-13,Atestado Médico,8.0
6202bee6-5cb5-469c-9dc7-b3e6a52964ff,33,2023-12-25,Atraso,3.6
9ae77eab-084a-4780-9136-f1f8f31046dc,33,2023-05-29,Licença Paternidade/Maternidade,8.0
f2e6195f-732e-4016-add7-02c92747b93c,33,2026-05-27,Atestado Médico,8.0
c359810a-71a6-414c-9f3c-44dc5ef787b8,33,2025-03-18,Atestado Médico,8.0
878aaed9-233f-4c82-92ec-89af13aec376,34,2022-01-14,Atestado Médico,8.0
a6499cdc-507b-4072-a5e5-8f345df06e8c,34,2026-03-11,Atestado Médico,8.0
1d0af7f7-f5e4-4471-bfe6-8c9c4758367b,35,2023-04-26,Atestado Médico,8.0
7fc15858-2fa0-4842-bc55-300b06a241af,35,2025-03-20,Falta Injustificada,8.0
8fc9c86b-e9dd-4bf5-a311-9aca848af440,36,2025-11-20,Atestado Médico,8.0
42a259a6-c664-4285-8303-cbc11e2595b8,36,2025-11-09,Atestado Médico,8.0
ff11c8ba-36ee-4640-b23e-f466b43bd27f,36,2023-10-21,Atestado Médico,8.0
ea9e5c8d-b1a8-471f-891b-90e99ca3fbb3,38,2024-06-02,Atestado Médico,8.0
1f652a87-333e-4344-bdbf-4bc1ffa623d0,38,2026-06-30,Atraso,4.9
73b911d8-12f5-431a-9a52-d2ee22bf18f5,38,2022-12-24,Falta Injustificada,8.0
71f2ce8f-b69f-48c3-a60f-d4202c33350c,39,2025-02-21,Atestado Médico,8.0
ae92ea71-cf7d-4b43-9679-742fff4c96d6,39,2024-12-25,Atraso,7.1
51d08109-fc90-4838-9874-1408f7b217c7,39,2026-02-04,Atestado Médico,8.0
109fd8ee-b5a4-4200-98f0-dd23aaf78c67,40,2026-04-17,Atraso,1.4
e42e5037-4a55-4ea0-8acb-be098ccc9cea,40,2023-11-12,Falta Injustificada,8.0
b6391f04-2852-4385-99f2-dd0d4cc9f5f2,40,2025-08-13,Atestado Médico,8.0
a3404f08-b341-41b8-ad65-22b4b5a5f8e6,40,2024-01-01,Atestado Médico,8.0
823dd107-5c8a-4066-8b2f-afa32c913a7c,40,2024-03-22,Atestado Médico,8.0
3373730e-fc31-4597-9f11-9c0f3967e60a,40,2022-10-31,Atestado Médico,8.0
ca55e38b-3c9a-4e10-a38d-6f44cac4d0eb,40,2025-06-28,Falta Injustificada,8.0
8dd4595b-5c63-46f3-86ba-8cd37e7838c9,40,2025-02-04,Atestado Médico,8.0
cdbcc653-77a7-48b7-9e70-f65f9280c5aa,40,2023-06-11,Atestado Médico,8.0
9ca8a5c4-2138-4fe0-8d38-bbd8fba6abf7,40,2023-02-12,Licença Paternidade/Maternidade,8.0
4f2dad3f-10d4-4e39-9612-37c9e25df9a8,40,2025-12-06,Atraso,4.4
b807d78a-b788-45d1-bfe5-75f665edcfe3,40,2022-11-09,Atestado Médico,8.0
c4e7f7dd-6929-4e73-8693-fd9d7a89cbeb,40,2024-03-19,Atestado Médico,8.0
12e153a6-932c-4e01-92c6-5ee468d0a2a8,42,2026-02-02,Atestado Médico,8.0
a4704d48-5128-49b1-b8ed-e0ca20156a72,42,2024-09-25,Atestado Médico,8.0
ae1b9f69-7740-4831-b331-874912fc7a87,42,2025-07-24,Atraso,2.6
e0c1ff1e-20da-4972-9832-1ee48471b4b0,43,2025-05-03,Atestado Médico,8.0
a3c988e4-8d22-48e6-87bf-4fbcd43cdd6d,43,2026-06-30,Atestado Médico,8.0
f75d1e3c-c48d-4650-ae95-22d696792482,43,2025-09-05,Atestado Médico,8.0
e9247069-80bb-4e52-aec0-126921084dd9,43,2025-08-19,Atestado Médico,8.0
1fc905f8-d4d6-4735-8e2f-8958de431e06,43,2025-12-23,Falta Injustificada,8.0
2a26f770-4ddb-4b36-a72c-058884a2576c,43,2025-10-18,Licença Paternidade/Maternidade,8.0
b596ca7c-ef4a-4a88-9299-e5052976aab2,43,2025-04-25,Atestado Médico,8.0
f0df1684-f28e-4122-9894-f7f139b86bb2,43,2022-05-04,Atestado Médico,8.0
d88f1c94-48b7-43d5-a519-dd7e84d67c4f,43,2025-08-10,Atestado Médico,8.0
a29319fa-3240-47a1-8027-ab7d143029a9,43,2025-11-18,Atraso,6.8
200b2903-4642-4c45-8d03-f17af4d375c1,43,2023-09-10,Atraso,1.2
8892042f-9d4b-4bf9-8d85-e9c7a0017720,43,2023-09-22,Atestado Médico,8.0
2b2bb8e9-a417-4093-80a8-a23d17eaec83,43,2026-02-18,Falta Injustificada,8.0
27794685-94a5-4fde-b10d-27c89780c215,44,2025-02-18,Falta Injustificada,8.0
b87b6384-9fdd-4e2e-a8a2-b7ad2bd3cdcd,44,2025-03-13,Atestado Médico,8.0
d7b00bdc-566e-4cbe-9aea-622fe6e987ca,44,2023-04-07,Atraso,2.3
d342af08-0a8b-45b4-9049-4583ec86a890,44,2024-01-13,Atestado Médico,8.0
0ba36279-14cb-4564-8743-7c3bdd20c3bf,44,2026-05-28,Atestado Médico,8.0
93a74792-c561-48dc-a436-4fcdf2d3f761,44,2025-06-23,Atestado Médico,8.0
c4576cc3-35f7-49bc-a6b0-745843c07d43,44,2023-08-15,Atestado Médico,8.0
a394ed54-9e3c-4a88-aaa5-6e6d92779574,44,2024-01-10,Atestado Médico,8.0
a08dd21b-e395-4cb1-bf7f-6c0a07c0d116,44,2023-05-27,Falta Injustificada,8.0
f4e7069a-a454-4937-8a27-ebf28baaf744,45,2025-10-14,Atestado Médico,8.0
ce000af0-3eb0-4181-bba2-45884d560a3d,45,2024-01-07,Falta Injustificada,8.0
4c24a053-67f5-4e02-af5b-8f47ceae71cf,46,2025-09-18,Atestado Médico,8.0
0f5675f8-b048-4aa1-92ae-5c22741b77f5,46,2026-02-04,Atestado Médico,8.0
7bf7e1d3-6a66-4fce-b089-fc6d2877f5d9,46,2024-10-30,Atestado Médico,8.0
9b4e164b-5716-4c2e-b43a-da2a76e5ae78,46,2022-10-09,Atestado Médico,8.0
b7e6a14c-dc8a-4922-9005-680f24c778a5,46,2025-02-26,Falta Injustificada,8.0
dc5be7d1-fcef-4972-bbf4-83ce51beb80e,46,2024-07-02,Atestado Médico,8.0
2179e3f0-6612-4ab4-b9b2-1e6e586a346a,46,2024-08-23,Atestado Médico,8.0
8fc85fc0-83d5-4ceb-9edb-b8eec2baf0e0,46,2021-12-16,Atestado Médico,8.0
776abf09-3de2-4859-91b1-943c1b2ededb,46,2021-08-06,Falta Injustificada,8.0
3f779cae-7318-496d-8479-06121f5d988f,46,2022-10-02,Atraso,2.1
4a4b5563-0cf4-47ef-98c8-a61624108e9a,46,2021-07-25,Falta Injustificada,8.0
9d896047-dd39-4793-a257-a4a2f204be89,46,2021-12-03,Atestado Médico,8.0
dd84cacc-f672-4464-bf8e-a40a6b0ae0e3,46,2024-01-22,Atestado Médico,8.0
53d2d56d-d040-4587-a8e2-13bce6fdd7af,46,2025-12-22,Atestado Médico,8.0
500e15c0-b89b-4f7f-93e3-4c35ef0a573d,46,2025-10-05,Atestado Médico,8.0
7f8e5483-28ca-4a1d-835b-ec2c3098f7b2,46,2026-06-15,Atestado Médico,8.0
7faeb748-7781-421e-83c5-01cbfef7d9ea,46,2025-12-18,Atestado Médico,8.0
05eee1d4-7f53-488e-8efc-8248e10b1a47,46,2025-08-26,Atestado Médico,8.0
8164ceec-64ab-451b-b1fa-c6e7170d7507,46,2024-01-26,Atestado Médico,8.0
3713b466-3da0-4476-b778-c676750d112e,46,2023-06-04,Falta Injustificada,8.0
0cf0374c-0c74-4c0f-9a57-553995560a2d,46,2022-04-14,Atestado Médico,8.0
e1e0fffc-98f6-4d7f-beb1-62f14806f804,46,2024-11-16,Atestado Médico,8.0
78786140-ac2a-4f71-a77d-95f1d7c4fe9c,46,2025-10-29,Falta Injustificada,8.0
d8e049de-0217-4a0e-8964-90ab4926ce5f,46,2022-04-02,Atestado Médico,8.0
e1e89e7e-2249-4f66-ae51-484d1b84edc3,47,2025-01-07,Falta Injustificada,8.0
c38c1dec-5da3-4a73-ba3d-f7ff43b47ee5,47,2025-01-08,Atestado Médico,8.0
668c8477-0b95-417c-9dae-1201673ba8bd,47,2024-07-17,Atestado Médico,8.0
31d4ee09-8fd3-4afc-91fd-fa4f0d18ab95,47,2023-12-12,Licença Paternidade/Maternidade,8.0
12d2fa06-49e1-4d13-8da0-04955cce5ba9,47,2024-03-04,Falta Injustificada,8.0
c3affcfe-734a-4ca3-8116-e3fc62e7c1a6,47,2024-12-16,Falta Injustificada,8.0
fd350c5f-d347-4a3b-879b-c6378cc36f3b,47,2022-12-12,Atestado Médico,8.0
1e6a6628-9c6d-42d5-ae2e-9af99f8cc29f,47,2021-06-22,Atestado Médico,8.0
64d6dfbf-18c0-4e2b-b99f-070420f0156a,47,2022-06-15,Atestado Médico,8.0
56ce4b42-fc9e-4dcb-8b7e-62685f89ed12,47,2023-06-08,Atestado Médico,8.0
c14565c7-5d98-4115-b05e-eefe8ece1128,47,2024-07-30,Atraso,1.4
8255da61-9a3b-4319-b2f5-751024eeb4a6,47,2022-05-13,Atestado Médico,8.0
0b990034-0a4e-4552-8005-1b1066c14dca,47,2022-11-28,Atraso,7.6
554227de-b6ad-448b-a314-d0c809f64405,47,2025-07-09,Atestado Médico,8.0
74fd33d1-84f2-4d0f-b947-4bfacdd0b4d4,47,2021-12-27,Atestado Médico,8.0
83f82f16-e4a4-474c-9b33-e3a42620f9a9,47,2025-07-03,Atestado Médico,8.0
9cf20859-ee6e-4e72-93f5-91dc23c8afdb,47,2022-08-26,Atraso,3.0
fd98fe33-6498-4be9-a999-bbef518b2f21,47,2021-11-21,Falta Injustificada,8.0
4c9a9f24-d7b4-4294-bd44-089d9dd2f9de,49,2026-01-26,Licença Paternidade/Maternidade,8.0
d40ac5e9-81df-4517-961c-921097fe56c5,49,2024-04-18,Falta Injustificada,8.0
b56ff8ce-7d66-471e-8847-6c56827c9f8c,49,2022-11-13,Falta Injustificada,8.0
d0d4ea67-7992-4faa-8cbf-131d901bcdef,49,2022-08-10,Licença Paternidade/Maternidade,8.0
ac7e937c-54cc-4e2a-9e4c-b287044251db,49,2024-01-06,Atestado Médico,8.0
956d80e4-6aa2-4216-bada-98f51c0f0bdc,49,2024-11-13,Atestado Médico,8.0
b9aed8e4-e615-49c8-8bf8-1f864ec3f970,49,2025-10-30,Atestado Médico,8.0
06d25913-a117-4719-b023-a0eadf41e335,49,2023-03-05,Atraso,4.5
f791f1e5-43f9-4d6b-b97e-be8798cf1188,49,2026-07-22,Atraso,5.7
c6b28def-f8d8-47f1-886c-6544a7d4cf50,49,2023-11-14,Atestado Médico,8.0
b8adad87-3a40-45dd-93df-d9079416e4dc,49,2022-04-15,Falta Injustificada,8.0
2ba6adb3-7afe-4114-9561-c8130d259caa,49,2024-02-10,Atraso,7.0
9ea7017c-b89f-4039-a107-cc4686341718,49,2022-02-13,Atestado Médico,8.0
25d4a0fc-6154-4765-9756-ba9cc64c9647,49,2024-04-30,Atestado Médico,8.0
08150147-3e00-480e-ae44-1e21d25864f2,49,2021-12-27,Atraso,4.2
1c221cea-b355-46a5-b2bd-92f29293f705,50,2026-08-11,Atestado Médico,8.0
504e2687-70e7-4756-84d9-145e30d73df7,50,2023-07-14,Falta Injustificada,8.0
b0c4a01c-69b7-40fa-a6c4-32f66b352f85,51,2024-10-26,Atestado Médico,8.0
c66495a7-8077-4e33-a90e-7e6234323ec6,51,2025-08-17,Atraso,3.8
df70fb2a-78bb-42a5-aba7-42d29c89d374,51,2026-01-01,Atraso,3.9
0ff1aa9f-ba37-4623-bc5f-d4ddd92f3c1e,51,2023-01-21,Atraso,3.8
35145890-84c8-4c46-a359-5fa4b4adaf89,51,2024-03-26,Atestado Médico,8.0
a987b218-ff84-4aef-9336-723b8f964685,51,2023-05-17,Atraso,6.6
50521700-6077-46a3-8685-abaa7a768555,51,2025-11-16,Licença Paternidade/Maternidade,8.0
e980f808-75ac-424c-ac55-aef7f4e95734,51,2024-12-28,Atestado Médico,8.0
5ab28d4a-8bd8-4fcd-97a2-be4e887b03e5,51,2026-04-12,Licença Paternidade/Maternidade,8.0
b88e830f-de1e-494a-85a1-1f5cad05b912,51,2024-06-10,Atestado Médico,8.0
b17cfb21-cdbc-4c1c-a4af-e7bdae455cc6,51,2022-11-27,Atestado Médico,8.0
31383975-7bf3-4a34-9c2d-fa9743ad3d62,51,2024-11-10,Atestado Médico,8.0
8edec44d-476c-468c-bf1b-e0d0f5141058,51,2023-01-02,Atestado Médico,8.0
f910abb3-f105-4252-b990-e2c94c6a70f4,51,2023-10-11,Atestado Médico,8.0
49fc2cd8-c56b-4d4c-8c30-77c4fb756923,51,2024-11-08,Falta Injustificada,8.0
b47a1c5b-b0b3-4015-b510-2852b4746349,51,2025-09-18,Atestado Médico,8.0
594b2a3a-7ad4-45a1-9129-950d7d2f4e58,51,2024-08-28,Falta Injustificada,8.0
cb9faf6d-ef3a-4f27-af06-fccb8f7c1d59,51,2025-05-08,Atestado Médico,8.0
1f33242d-49ac-4087-8601-5028b8beff3d,52,2025-01-26,Atestado Médico,8.0
6133a34d-8b0e-4eb1-ad37-1d9e92cf6021,52,2024-08-04,Atestado Médico,8.0
d1812f77-6500-4423-baeb-cd19e5508ea2,53,2025-12-25,Falta Injustificada,8.0
cdfb4db9-c5e7-4b23-b461-3f09585abefb,53,2025-11-25,Atestado Médico,8.0
49a22441-0ac4-4e85-8a5b-1aff257f7595,54,2024-03-13,Falta Injustificada,8.0
58ab4778-143b-45e3-b6d1-f6bbf48f709c,54,2023-09-07,Atraso,4.6
41a64fed-a7ed-48d8-b13f-8f8cec8be537,54,2023-11-23,Falta Injustificada,8.0
33baba88-36c7-46fa-baa4-f052bf519362,54,2026-03-25,Atestado Médico,8.0
eedaa802-4568-4426-89e0-3e22d3f4a49b,54,2026-02-11,Atestado Médico,8.0
23245211-4588-4c1b-b238-48498fe069b6,54,2024-05-05,Atraso,7.3
963a8617-bdab-47e7-9d9d-028e1bf645f6,54,2025-03-19,Atestado Médico,8.0
ab7a3d1c-0cfe-4683-be11-bafe3d4196fe,54,2025-03-23,Atraso,6.1
a35055e4-39c5-4df9-87f2-55d6e7ba26ac,54,2024-01-31,Atestado Médico,8.0
69ce1e4e-19a6-42c9-8d70-0ea43b9b2d45,54,2024-07-30,Atraso,1.7
19bd4f93-78ef-4666-b7a4-c719548e1f6b,55,2025-09-28,Falta Injustificada,8.0
01539221-2331-4a28-8550-eca8ae62990c,55,2025-09-03,Atraso,5.2
edd97a1a-fa58-4b27-8ce3-e7c3f6eab3a0,55,2025-05-26,Atestado Médico,8.0
ef5e4376-a723-4b72-a82b-163a286ed390,55,2025-09-07,Falta Injustificada,8.0
7a3a10e1-79c7-43a0-a0de-cc3de1721c83,56,2026-05-22,Atestado Médico,8.0
f6c31218-c183-4315-b30f-8be1a689b424,56,2026-08-05,Atestado Médico,8.0
a55990e7-4910-4ade-9238-0bf24988e418,56,2026-06-17,Falta Injustificada,8.0
16e6e5c0-c4cb-494f-a86e-8e630f25477d,57,2023-05-06,Atraso,4.1
88ffbd40-3b72-486d-92fa-675fa6fd0cb1,57,2023-04-21,Atraso,5.5
efc9909e-d9af-4e09-b91e-3d6ebd1a8f4b,57,2023-06-21,Falta Injustificada,8.0
2cd10b9f-ebe5-441f-a9c9-6c52098c60b3,57,2022-08-16,Atestado Médico,8.0
2d007d05-d66d-4627-a1da-ce6a6afa828c,57,2023-06-24,Atestado Médico,8.0
ff46a6bf-094d-416d-ab6d-2fedef158d5b,57,2022-08-09,Falta Injustificada,8.0
7ed17aab-c9b7-49bc-a5a1-6fa9d61169a1,57,2022-02-21,Atestado Médico,8.0
f64e3dfc-bfbe-4c7a-afc5-97382fb21e66,57,2022-12-14,Atestado Médico,8.0
e0723d96-4a1a-41f5-ad10-f004df4e713e,57,2021-11-28,Atestado Médico,8.0
9165f2ed-4c63-4e95-825f-55430997623a,57,2023-01-13,Atestado Médico,8.0
fba57cc8-edaf-4766-9b78-0ede9a4ffc0c,57,2022-12-16,Atestado Médico,8.0
fd359f6a-7450-4887-88d9-084655c551fc,57,2023-06-28,Atestado Médico,8.0
7e710b55-8639-4d41-8b15-bd94a42d0cd7,58,2025-02-13,Atestado Médico,8.0
d9df0d0e-225a-4d6c-b045-8043e3a68a70,58,2023-11-24,Atestado Médico,8.0
315c167a-45d8-46ad-b7d0-359e811414f8,58,2025-07-21,Atraso,4.6
2999394c-54a7-469b-9cd6-6b09cf0e6d2b,58,2025-04-27,Atestado Médico,8.0
41dc1c60-a5f6-4735-b57b-6b29bb2aa146,58,2026-03-03,Atestado Médico,8.0
bc92fd81-039b-458c-afaa-be0bb7f60cdf,58,2026-02-11,Falta Injustificada,8.0
915a1c30-4b86-45a1-8a6f-bff8564cfbd2,58,2023-10-17,Atestado Médico,8.0
2ced3c0d-3173-44b5-81dd-484aaca58d95,58,2023-11-25,Atraso,3.6
e5a4983b-a383-489a-9b2c-6ac89c678393,58,2025-03-10,Falta Injustificada,8.0
83e96ef4-6d7d-45d0-93b5-9af767ce378f,59,2025-05-30,Atestado Médico,8.0
ab545a15-669d-41ff-9634-725b53f30073,59,2022-04-20,Atestado Médico,8.0
23ff23d3-fb4f-488a-af4d-d219186b2880,60,2021-12-02,Atraso,5.1
3f800385-ef92-40b6-92d7-8f107a3a6e96,62,2025-09-08,Atraso,5.6
3c4b1eec-6231-4e73-82c2-d2eb01bf9e73,62,2024-04-14,Atestado Médico,8.0
f43ba052-4459-4d6e-80f6-3229725d4259,62,2025-11-16,Falta Injustificada,8.0
b90ed44b-951c-45d5-8d4c-5280546252e7,62,2025-02-24,Atestado Médico,8.0
a757cb10-42f5-45b9-82ed-73ce92a81713,62,2025-04-17,Atraso,2.1
0fe76149-3c7e-4368-b159-48475c0b9b10,62,2022-10-30,Atestado Médico,8.0
4e8adc4b-7724-4041-9e43-fbd2aaf407f7,62,2025-01-03,Atraso,1.7
80a52e65-afa2-4559-a7c9-620428e333b6,62,2024-05-29,Falta Injustificada,8.0
b41c504f-e346-4415-a526-7a2bec50ace4,62,2026-06-27,Falta Injustificada,8.0
1e0ef546-b0b6-4edf-8f9c-4027c5144d98,62,2022-12-15,Atestado Médico,8.0
4b87959f-f0cd-4f05-aa87-855ea38295d3,62,2025-04-24,Atestado Médico,8.0
3818cfd3-3889-436a-9d58-17e85e175b66,62,2026-02-08,Atestado Médico,8.0
27372b52-7a6a-4107-a231-9050f5159494,62,2023-06-14,Atestado Médico,8.0
9b11b530-fd24-4c11-bf6b-8cdf74797b61,62,2022-09-14,Atestado Médico,8.0
8c9aa1e9-b3b2-4337-aa74-dbb75fa5e0aa,64,2025-11-15,Falta Injustificada,8.0
899ac252-c1e1-494a-b888-3058e9ad0e9b,64,2025-11-15,Atestado Médico,8.0
37e9d2e2-d35a-407a-aa02-17d0cd4f8b2b,65,2026-07-26,Atestado Médico,8.0
c1369c65-ae2a-4341-bf59-e4f2c3093b6e,65,2026-01-21,Atraso,3.5
14f573d0-c991-4032-9f85-c77798874bfe,65,2026-03-25,Atraso,3.7
b42a0456-8736-4a84-b25e-134d86879aa9,65,2026-04-23,Atraso,5.8
906d5c8c-ead0-4c89-93fe-8a295c9deee0,67,2025-08-23,Atraso,5.5
8c32bdb2-d42a-495e-8fcf-601f1cb9b73a,67,2022-06-22,Atestado Médico,8.0
929c93b3-33c0-4bf1-8167-999fe723ada3,67,2023-12-15,Atestado Médico,8.0
53ff8461-2a1f-4b61-a65c-b9d989628f6e,67,2022-08-20,Falta Injustificada,8.0
1dc1e7eb-711c-4673-8535-1a69dabf984e,67,2025-03-26,Falta Injustificada,8.0
95492a82-b787-4f8d-b495-311eae27d432,67,2025-11-28,Atestado Médico,8.0
82a7f586-e61d-4cde-9747-f3877d23d479,67,2024-04-09,Licença Paternidade/Maternidade,8.0
741423b5-0e3e-45f2-8f06-71c7720b274b,67,2023-09-12,Atestado Médico,8.0
74f0beae-6a59-43ce-8364-35e321c71aa3,67,2023-07-09,Atestado Médico,8.0
765e6cb5-8f0d-4540-8ec7-d662905c7bdd,67,2026-03-01,Atestado Médico,8.0
b928e23f-4ee4-434e-8e92-0136ac3a812f,67,2025-10-14,Atestado Médico,8.0
d1031424-4124-4bb4-a55c-e5080592bfa5,67,2025-06-26,Atestado Médico,8.0
940c3503-37c8-4152-beed-0af900c59f30,67,2022-12-12,Atestado Médico,8.0
58330b30-6c77-4e95-8b98-1ccd12b2102d,67,2023-12-22,Atraso,1.6
fe7ee362-8a89-40f0-9052-91d3b34c6c73,67,2025-10-29,Atestado Médico,8.0
11ab3d11-e4eb-4000-af40-d1620f6ce9bf,67,2022-11-24,Atestado Médico,8.0
081fc6dc-78d9-488a-af0b-ea4ffc737d92,67,2024-01-25,Atraso,3.2
c4db5a62-2e13-418d-a8ab-80ea497ec6d1,67,2025-10-13,Atraso,5.9
fa740cc8-a43a-4b7a-840d-487422ab7752,67,2024-04-20,Atraso,1.9
6b9cd71c-f6ba-445b-a558-71e3bab2b77d,67,2026-01-29,Licença Paternidade/Maternidade,8.0
61ea2f30-e42e-407a-be2b-d9875fdcabbf,67,2022-07-31,Falta Injustificada,8.0
e821e716-eac8-4da1-9e9f-6f5b72d35458,67,2023-11-04,Atestado Médico,8.0
aec76a82-148b-4376-a02a-4e5760a399d4,67,2025-03-28,Atestado Médico,8.0
8a0f9508-dfe2-40a0-a96b-3c42f6d22a7b,67,2024-03-20,Atestado Médico,8.0
59077299-dc3b-4dd8-a74e-02a9220b9ea9,67,2025-09-17,Atestado Médico,8.0
8989c5ab-fe2b-44d8-adb0-728d1e5ebe54,68,2024-11-22,Atestado Médico,8.0
ba54e920-2099-4180-8762-3997649f7d88,70,2025-07-19,Falta Injustificada,8.0
00e3a026-d5b6-4e85-b902-39d9fa8dae42,70,2025-02-19,Atestado Médico,8.0
4c61845e-fa7e-4d94-85d1-fb63c194f97f,70,2024-03-04,Atestado Médico,8.0
8b60c511-b816-4aeb-ac6a-7c8576876c62,70,2025-02-20,Atestado Médico,8.0
d2c7bffb-6118-433b-882c-cd1e6c93a791,70,2024-12-27,Falta Injustificada,8.0
589decb0-75eb-49c2-bf5c-f2f33acb43a3,70,2024-08-17,Atestado Médico,8.0
effa2002-3040-413c-8690-fb1527b608dc,70,2024-09-21,Atraso,3.4
1ce362f8-c3f7-45fe-b99b-2b5ae00da49d,70,2026-04-09,Atestado Médico,8.0
6b535a19-a902-473f-8f39-f648083f64c3,70,2025-06-26,Atestado Médico,8.0
e23ddfaa-efad-49e9-841c-147e9d6b9b62,70,2024-08-29,Atestado Médico,8.0
34c1c3ea-3d9c-4e64-8401-5cede39836bb,70,2024-10-03,Licença Paternidade/Maternidade,8.0
08987462-980c-495c-99d4-5deb1139fa12,70,2024-07-04,Atestado Médico,8.0
b40a9181-ac09-4db7-9908-6e477249f62c,70,2024-07-22,Falta Injustificada,8.0
bd9419aa-3ea6-45b2-8c76-0d28df495037,71,2022-09-03,Atestado Médico,8.0
3bfda8a6-705f-4df5-a6fa-dca00b531932,71,2024-03-18,Atestado Médico,8.0
dd1d6cd1-c11f-4bf5-b79e-f4678a2db2e6,72,2022-09-01,Atraso,4.6
80ff5173-23df-4cd7-8e73-1dd7c6ac1b04,72,2025-02-15,Falta Injustificada,8.0
d0d75e37-3bf2-425f-8a0d-2b73fe54ee4b,72,2026-03-29,Falta Injustificada,8.0
51a3ac26-937b-479b-bb44-badcea98fef8,72,2025-01-19,Atraso,1.3
ac2b0cfc-c5c5-4060-9911-21e793d563ae,72,2023-12-27,Atraso,7.1
4d406f1b-3ca5-4e29-9217-1bf3d18183d1,72,2025-07-25,Falta Injustificada,8.0
a903ae67-fc56-4b53-a4ac-b722e0527739,72,2022-11-01,Licença Paternidade/Maternidade,8.0
4ceda164-69df-44e9-b896-41dd8570b59f,72,2025-06-13,Falta Injustificada,8.0
f2d2393f-8e85-440d-8f9a-eb7046707cd6,72,2024-03-18,Falta Injustificada,8.0
e95d2761-bc36-4c59-a134-edfc97777f10,72,2022-12-18,Falta Injustificada,8.0
6d5d0477-adc2-4178-a041-16122cd58759,72,2023-01-04,Falta Injustificada,8.0
f8e8035b-0c00-488a-bee1-011a8e4c3ab5,72,2023-02-11,Atestado Médico,8.0
abdd1a8f-a4b0-4c89-b10b-ce9c582b91ee,72,2025-12-25,Atraso,6.4
519894d8-8643-4603-892a-7d7c61935990,72,2023-01-11,Atraso,6.0
26332018-6883-4c6e-aa94-4054b2414482,72,2022-05-06,Atestado Médico,8.0
c12169db-2f12-4150-a05f-b1eb4cc57e0d,72,2024-05-27,Licença Paternidade/Maternidade,8.0
d96e684f-3db0-474e-b938-878a89b5aab0,72,2024-02-22,Atestado Médico,8.0
b523c0de-db87-429c-8cfd-0fc139b02e2a,72,2025-11-22,Atestado Médico,8.0
ea2c7a51-7688-411f-8e47-58be24f43c62,72,2026-02-18,Falta Injustificada,8.0
f7c0d5f7-69a5-4b4f-8ff8-869d0ec0713d,72,2023-06-07,Atestado Médico,8.0
2253e706-87ad-4b26-8eaa-58416aa0426d,72,2024-08-03,Licença Paternidade/Maternidade,8.0
340de049-4147-4506-be2b-f9c9636f6e5c,72,2025-07-10,Licença Paternidade/Maternidade,8.0
ec170298-143d-45b3-a58e-83dd548c1d84,72,2023-09-12,Atestado Médico,8.0
17abb863-5efe-4f4f-98dd-bbc073253aa3,72,2026-04-26,Atestado Médico,8.0
30c36756-d453-4867-b97e-6224891f6912,72,2026-04-19,Atestado Médico,8.0
ac75c344-608e-449e-84b9-e6020d31812e,73,2022-06-24,Falta Injustificada,8.0
dfa59722-0a1f-49df-9a59-19749adf4709,73,2024-02-28,Atraso,2.7
c2fe8954-cdfd-4531-b02b-783112a1fe7d,73,2026-07-31,Falta Injustificada,8.0
8f10d33e-abe4-4e7d-b96c-1163966be275,73,2025-09-13,Atestado Médico,8.0
de95d695-3579-4143-bab9-9428378e6510,73,2025-07-25,Falta Injustificada,8.0
f4ff3f3a-4d9d-4aeb-953d-2625e8334da5,73,2023-10-18,Atestado Médico,8.0
efe9b3d0-3639-48bf-83ec-e8ffe8b3d763,73,2026-03-27,Falta Injustificada,8.0
